...1,Component_10
OG_02090,2.092259020721267
OG_01261,1.8691439832146235
OG_03671,1.844747883864997
OG_09806,1.8312014068049625
OG_07956,1.80195304553564
OG_04737,1.78419949991175
OG_04439,1.7230703698444123
OG_01656,1.7092198104602436
OG_06522,1.689361739655391
OG_07762,1.6749634365819015
OG_01177,1.674681254757496
OG_07103,1.6257486478890537
OG_04336,1.6210736814569535
OG_01437,1.6158621540681584
OG_08842,1.5880436773962314
OG_03911,1.5828845617538223
OG_04560,1.576525398080859
OG_01330,1.5653217976888198
OG_05731,1.5493635915430684
OG_03447,1.5434616276424675
OG_09757,1.511610388586854
OG_09233,1.481319071027127
OG_08520,1.4645637208435345
OG_05400,1.463880204486079
OG_09611,1.459439954892315
OG_05208,1.4584656921523298
OG_10099,1.4472315050337516
OG_04170,1.4311643142977617
OG_07408,1.4038960121765571
OG_05809,1.3997238710481557
OG_01489,1.3946992933652551
OG_02599,1.3922499304235678
OG_07441,1.3779104621671938
OG_02853,1.377861360887254
OG_00252,1.3777047109829936
OG_07861,1.3699558437560213
OG_09807,1.3681995730408665
OG_04195,1.3614656257576037
OG_02949,1.3582347890924995
OG_01210,1.350698693831892
OG_04615,1.3442347815660838
OG_04041,1.3395542566992076
OG_04503,1.3395284590984269
OG_08704,1.337302601241303
OG_01407,1.3359694341467945
OG_09789,1.3302415979377142
OG_04538,1.3297608391897444
OG_06993,1.3294510128605437
OG_00234,1.3284811234994265
OG_00843,1.3246581633282408
OG_08226,1.3229117378479078
OG_07554,1.3206993053643064
OG_01941,1.319425751442567
OG_05442,1.3165679424120704
OG_04868,1.312866319324652
OG_07519,1.312631995996543
OG_07052,1.3109208781881854
OG_02537,1.3065527998123398
OG_01475,1.303171382154843
OG_05757,1.301652049566925
OG_03061,1.2976554456844789
OG_08633,1.2952881370143254
OG_07835,1.2929697118285894
OG_09247,1.2894576211272906
OG_08095,1.2812555262142509
OG_00729,1.2740359559796892
OG_01498,1.2707588294567065
OG_05445,1.2677214013665434
OG_02550,1.2663686946436097
OG_05551,1.2655366174356304
OG_08930,1.262898412918651
OG_03779,1.260815210958891
OG_10198,1.2535063893834226
OG_07351,1.2532668758853804
OG_01853,1.245461346549702
OG_00361,1.2441459343088384
OG_07764,1.2410949196191348
OG_08705,1.2361821063311969
OG_05874,1.2347811988399924
OG_04610,1.22473746159469
OG_05110,1.2238379717763548
OG_01491,1.222963553731396
OG_01201,1.220496878915772
OG_05437,1.2204851561477223
OG_00957,1.2183710225383528
OG_03473,1.2167554658239306
OG_07395,1.216091585361396
OG_01413,1.215885392179934
OG_03500,1.2144626656227764
OG_05395,1.209996389534198
OG_02043,1.2094774414040046
OG_08396,1.2064963808112454
OG_05691,1.2053013848316558
OG_00063,1.2002045826716563
OG_09736,1.1955771039523129
OG_07457,1.1929797531953923
OG_02929,1.1927545153946966
OG_00308,1.1889428775990865
OG_03864,1.187386236319241
OG_05875,1.1834830696991214
