...1,Component_4
OG_04737,3.2328543155891905
OG_07103,2.8062828962751336
OG_01210,2.6637795573862135
OG_05395,2.6590056464308476
OG_01261,2.6035288983015215
OG_07956,2.5345552046305344
OG_01437,2.4513830247113138
OG_01330,2.428169998125898
OG_04560,2.4039707973912057
OG_07762,2.2923083449866675
OG_09757,2.239224761073887
OG_01941,2.180178343556395
OG_01489,2.1739767029015606
OG_03671,2.156375133105493
OG_04336,2.15355824096883
OG_04170,2.143731966518024
OG_06522,2.1434532588320976
OG_09807,2.133068243503745
OG_04999,2.1323855773460707
OG_03500,2.129033245141822
OG_00252,2.111364320689677
OG_09611,2.0878079623304404
OG_09806,2.0769284031784916
OG_05400,2.065564896630199
OG_10198,2.0487534809367816
OG_03792,2.031755800547305
OG_03911,2.015962711228908
OG_08520,1.9977619685428312
OG_04195,1.996183134232562
OG_05757,1.9942852209610036
OG_01656,1.989890076971763
OG_02853,1.9845951653020024
OG_08633,1.9610098210454732
OG_08930,1.9439189517993127
OG_00253,1.9436388421145856
OG_09247,1.9394065891524224
OG_00234,1.9286968671660287
OG_02090,1.9006372901578392
OG_06403,1.8938199566620613
OG_02599,1.8832043814870725
OG_04439,1.8560905888881565
OG_02424,1.8556578145617917
OG_08095,1.853137023587314
OG_09233,1.85282062304888
OG_07408,1.8508755382619535
OG_07519,1.8423145284378577
OG_02043,1.842153560578496
OG_05208,1.8370010523688975
OG_06993,1.834669703892809
OG_05436,1.8228869438970152
OG_02317,1.8206449252313
OG_03061,1.8206006757334
OG_00953,1.8192842651824503
OG_01503,1.8157079386974004
OG_10087,1.813057816653989
OG_05445,1.7951937249380372
OG_05731,1.7829287843117838
OG_00361,1.7813477292301063
OG_05874,1.7785808252946749
OG_07554,1.772779262260576
OG_05215,1.7608538456261085
OG_02227,1.7549121089068331
OG_04243,1.748637411486548
OG_07679,1.746950783732211
OG_05691,1.7419646789850922
OG_04285,1.7416453248380388
OG_07052,1.7392433965312522
OG_08057,1.7374084585526302
OG_06942,1.733111570567381
OG_02949,1.7250026524460875
OG_06850,1.721448297930648
OG_09789,1.7195222395736889
OG_03546,1.714026600762371
OG_00893,1.7046091350521713
OG_07835,1.702647232423414
OG_07864,1.69390587968662
OG_07441,1.692090371082667
OG_08704,1.6908561770186483
OG_10099,1.685234281228752
OG_06778,1.681678025550298
OG_01407,1.6787812019930548
OG_00843,1.6718466498298532
OG_01317,1.6691040507221695
OG_01447,1.667576528092127
OG_03658,1.6675086488621294
OG_08715,1.6610625621044026
OG_05446,1.658132946609071
OG_07861,1.6510086568305062
OG_01475,1.648918352852346
OG_01160,1.6488888675969324
OG_04538,1.645129552286694
OG_02145,1.6446630903550414
OG_06973,1.6428362859682468
OG_09129,1.6380872077476094
OG_08340,1.6362430114437303
OG_03780,1.636213969143155
OG_05875,1.6352363962835106
OG_08427,1.6350073434153582
OG_09524,1.6335778826824503
OG_03988,1.622145950867541
