...1,Component_6
OG_04737,7.401238143008154
OG_01261,7.124672481254457
OG_07103,6.542782769045913
OG_01330,6.363767395802496
OG_01656,6.3111408267999805
OG_07762,6.238099064316252
OG_01437,6.203170944675357
OG_07956,6.191741852840109
OG_04336,6.137564238648587
OG_05395,6.120240008444869
OG_09611,6.073905537957246
OG_09757,5.942331213456124
OG_03911,5.827105816923303
OG_06522,5.820074065640641
OG_04439,5.802102938962715
OG_03671,5.764538268428322
OG_01210,5.588212215751007
OG_05400,5.572545677756982
OG_04170,5.513050299532886
OG_02090,5.439462946607874
OG_05731,5.430032311701793
OG_08520,5.388922893810008
OG_01941,5.3806576622349365
OG_07408,5.332038423849486
OG_00252,5.291695219401374
OG_05208,5.2822628210610985
OG_02599,5.264711935678795
OG_00234,5.234474229485253
OG_05757,5.208677974653829
OG_04195,5.184914370930874
OG_10198,5.118739791937387
OG_08633,5.070725266820507
OG_03061,5.024363059994029
OG_00361,4.983840590991444
OG_07835,4.964753529867273
OG_07519,4.955164387738065
OG_01489,4.948107123249896
OG_06993,4.946359068462943
OG_08704,4.940368194423757
OG_03500,4.921787524117884
OG_09807,4.91886457079745
OG_02853,4.908959253765965
OG_03792,4.881363458218958
OG_08095,4.859838177535645
OG_07554,4.848909479878653
OG_01407,4.846008899070543
OG_10099,4.8322481154415176
OG_03447,4.81377243171433
OG_09233,4.790767389873954
OG_07861,4.766182257988184
OG_00253,4.76162403823353
OG_07441,4.729845503355182
OG_07052,4.692576473515211
OG_08930,4.665497689920357
OG_04560,4.660687487271354
OG_04615,4.6396512596504405
OG_01491,4.624169709938388
OG_05691,4.582920090561175
OG_05445,4.572233486494011
OG_02043,4.568192972654217
OG_02949,4.562512230335494
OG_06403,4.548179775653479
OG_08226,4.54309234924854
OG_07764,4.537105306298807
OG_05446,4.495645350505545
OG_01498,4.485164918878098
OG_03658,4.479254920750809
OG_08091,4.462948998258952
OG_04538,4.443558048108953
OG_08340,4.432148581409065
OG_09806,4.42252395539722
OG_10067,4.421056866353981
OG_05110,4.4094005631414674
OG_02550,4.39746667765171
OG_01475,4.389679373164149
OG_01201,4.385526654313569
OG_08008,4.384144269308649
OG_09789,4.3780367660249935
OG_07679,4.376143957234064
OG_00063,4.367552086294158
OG_06850,4.351197612947711
OG_07864,4.348783616091959
OG_09683,4.345850792422378
OG_05551,4.339647014937423
OG_08718,4.337397608242232
OG_01853,4.330998327649895
OG_08705,4.328079128753138
OG_06942,4.320022907735928
OG_05473,4.317078722838095
OG_05436,4.303823710659944
OG_03864,4.299046950819517
OG_04006,4.29699189977808
OG_05437,4.255529135317211
OG_00119,4.248230319751198
OG_09736,4.239479021012283
OG_05442,4.234947576717819
OG_09029,4.2238478947255915
OG_08674,4.222295880971611
OG_00953,4.217323409891613
OG_03473,4.21266546931914
