...1,Component_3
OG_05809,3.4999793852197176
OG_02929,3.3291470715894533
OG_02090,3.1438316092331005
OG_01177,2.984158261486495
OG_03671,2.8798959977777803
OG_09806,2.859341841409678
OG_08842,2.8404100900720306
OG_08097,2.8043847541536295
OG_09472,2.799982224954274
OG_07730,2.76109658865008
OG_07731,2.7455965189634575
OG_06998,2.743962625750892
OG_01645,2.7138814981440547
OG_01261,2.694809320437454
OG_06132,2.686163359241021
OG_08098,2.6719832138473216
OG_08928,2.661331425565648
OG_08355,2.654640325287071
OG_02226,2.611584796470264
OG_04439,2.5776430317613266
OG_02998,2.5661085915160062
OG_02805,2.550478475208503
OG_07956,2.5386291973966637
OG_01576,2.5306092036580594
OG_04737,2.5134047200514473
OG_09233,2.508643337918278
OG_04560,2.50401249501496
OG_04514,2.4877858569023075
OG_07762,2.4778081354669808
OG_03447,2.4740100423904177
OG_01642,2.471745337070135
OG_02949,2.410458775850994
OG_01091,2.388198395132817
OG_09440,2.38395990135936
OG_00938,2.3758350076890027
OG_02726,2.3588603726382407
OG_05777,2.32953447875287
OG_02537,2.321279640828706
OG_10113,2.3138384606593223
OG_01897,2.3064275414791804
OG_01656,2.2711990083462035
OG_02927,2.248970533241128
OG_02338,2.2164878785265505
OG_01636,2.211245595283135
OG_09757,2.211240941983548
OG_03779,2.204291479742303
OG_08520,2.1849761141504285
OG_01210,2.1840218906749262
OG_04195,2.1792557601959257
OG_04624,2.1744910122658285
OG_03500,2.1718236184309228
OG_09007,2.155667553181435
OG_03309,2.150695705411916
OG_09808,2.140151731207627
OG_04811,2.1394042438876797
OG_07351,2.1212594324122516
OG_06109,2.118568265127344
OG_05226,2.1110338704087677
OG_06522,2.108090981079156
OG_00957,2.1021974766865585
OG_06281,2.1013326690550844
OG_08222,2.089258126856554
OG_07947,2.083790589417779
OG_06046,2.0818936284890337
OG_02666,2.0783128322503623
OG_01941,2.0779168747909855
OG_04635,2.0749629155933813
OG_10099,2.0729437615959516
OG_05457,2.0718094418063946
OG_09120,2.068427582744821
OG_07286,2.0663185266524513
OG_03558,2.059610596444023
OG_04336,2.0589007432912987
OG_08903,2.056064515996815
OG_08392,2.050694237212291
OG_01092,2.046653287827615
OG_03061,2.03947367780898
OG_03845,2.035336794405181
OG_04170,2.0273048873817148
OG_10157,2.023556291778309
OG_07470,2.0154049173938575
OG_02602,2.0140083646425997
OG_04747,2.0130174610700826
OG_05854,2.0085737606110095
OG_07344,2.0078214835796033
OG_00252,2.0073347950353635
OG_05731,2.005667385055843
OG_04610,2.0017355671652313
OG_03147,1.99924405923186
OG_05757,1.9985969280682947
OG_09789,1.995773740163322
OG_10067,1.9926696568935505
OG_08614,1.991271540175359
OG_07103,1.9889248700783548
OG_00403,1.9840086688731535
OG_05400,1.9793793300684663
OG_06154,1.9774276582993933
OG_05874,1.977200590713448
OG_08937,1.9743566690139005
OG_01437,1.974123696141945
